Codi,Nom del centre de estudi,Població,Universitat,Tipus de centre,Places orientatives,Preu orientatiu,Observacions,PAU / CFGS,Més grans de 25 anys,Titulats universitaris,Més grans de 45 anys,Branca,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
31085,ENG. DE SISTEMES DE TELECOMUNICACIÓ - ENG. TELEMÀTICA / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. TELEMÀTICA - ENG. DE SISTEMES DE TELECOMUNICACIÓ / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. TELEMÀTICA - ENG. DE SISTEMES DE TELECOMUNICACIÓ / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31085,ENG. TELEMÀTICA - ENG. DE SISTEMES DE TELECOMUNICACIÓ / ENG. DE SISTEMES AEROESPACIALS (AGRUPACIÓ DE SIMULTANEÏTAT),CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,12-21,11.400,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31086,ENGINYERIA DE TECNOLOGIES I SERVEIS DE TELECOMUNICACIÓ,BARCELONA,UPC,U. PÚBL.,180,NAN,21,7.754,5.000,5.000,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
31087,ENGINYERIA EN GEOINFORMACIÓ I GEOMÀTICA,BARCELONA,UPC,U. PÚBL.,40,NAN,21,6.698,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,1,2,2,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31089,CIÈNCIA I ENGINYERIA DE DADES,BARCELONA,UPC,U. PÚBL.,50,NAN,21,12.428,5.000,5.000,5.000,EA,0,0,2,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0
31091,ENGINYERIA D'AUTOMOCIÓ (CAMPUS MANRESA),MANRESA BARCELONA,UPC,U. PÚBL.,50,NAN,21,10.260,5.000,5.000,5.000,EA,0,0,1,0,0,2,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31095,"CIÈNCIES I TECNOLOGIES APLICADES A L'ESPORT I AL FITNES ""EUNCET""",BARCELONA,UPC,U. PÚBL. CA,80,7.500 ,17,5.000,5.000,5.000,5.000,EA,0,0,2,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0
31096,CIÈNCIES I TECNOLOGIES DEL MAR,BARCELONA VILANOVA I LA GELTRÚ CASTELLDEFELS,UPC,U. PÚBL.,60,NAN,21,6.244,5.000,5.000,5.000,EA,0,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31097,ENGINYERIA DE CIÈNCIES AGRONÒMIQUES,CASTELLDEFELS,UPC,U. PÚBL.,55,NAN,21,6.114,5.000,7.150,5.000,EA,0,0,2,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31098,PAISATGISME,BARCELONA CASTELLDEFELS,UPC,U. PÚBL.,50,NAN,21,7.334,5.000,7.020,5.000,EA,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN
31099,ENGINYERIA ELECTRÒNICA DE TELECOMUNICACIÓ,BARCELONA,UPC,U. PÚBL.,50,NAN,21,9.523,5.000,5.000,5.000,EA,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,2,0,0
31100,ENGINYERIA AMBIENTAL,BARCELONA CASTELLDEFELS,UPC,U. PÚBL.,60,NAN,21,7.425,5.000,6.400,5.000,EA,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31103,ENGINYERIA CIVIL,BARCELONA,UPC,U. PÚBL.,120,NAN,21,8.528,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31104,ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. QUÍMICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. QUÍMICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. QUÍMICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. QUÍMICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31104,ENG. QUÍMICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA / ENG. DE RECURSOS MINERALS I EL SEU RECICLATGE (AGRUPACIÓ),MANRESA,UPC,U. PÚBL.,180,NAN,08-21,7.058,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31105,ÒPTICA I OPTOMETRIA,TERRASSA,UPC,U. PÚBL.,90,NAN,21,7.787,5.000,5.000,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31106,INTEL·LIGÈNCIA ARTIFICIAL,BARCELONA,UPC,U. PÚBL.,50,NAN,21,11.786,5.000,7.730,5.000,EA,0,0,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,0
31111,ENGINYERIA DE TECNOLOGIES I SERVEIS DE TELECOMUNICACIÓ GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA DE TELECOMUNICACIÓ (PARS: ENGINYER/A DE TELECOMUNICACIÓ),BARCELONA,UPC,U. PÚBL.,40,NAN,21-28,10.214,5.000,5.960,5.000,EA,0,0,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
31112,ENGINYERIA EN TECNOLOGIES AEROESPACIALS GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA AERONÀUTICA (PARS: ENGINYER/A AERONÀUTIC/A),TERRASSA,UPC,U. PÚBL.,60,NAN,21-28,12.858,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31113,ENGINYERIA CIVIL GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA DE CAMINS CANALS I PORTS (PARS: ENGINYER/A DE CAMINS CANALS I PORTS),BARCELONA,UPC,U. PÚBL.,40,NAN,21-28,10.978,5.000,7.270,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
31114,ENGINYERIA EN TECNOLOGIES INDUSTRIALS GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA INDUSTRIAL (PARS: ENGINYER/A INDUSTRIAL)) (TERRASSA),TERRASSA,UPC,U. PÚBL.,180,NAN,21-28,9.158,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31115,ENGINYERIA EN TECNOLOGIES INDUSTRIALS GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA INDUSTRIAL (PARS: ENGINYER/A INDUSTRIAL) (BARCELONA),BARCELONA,UPC,U. PÚBL.,400,NAN,21-28,10.416,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31116,ENGINYERIA INFORMÀTICA GRAU EN + MÀSTER UNIVERSITARI EN ENGINYERIA INFORMÀTICA (PARS: ENGINYER/A INFORMÀTIC/A),BARCELONA,UPC,U. PÚBL.,40,NAN,21-28,11.838,6.063,5.000,5.000,EA,0,0,2,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0
31121,DISSENY DIGITAL I TECNOLOGIES MULTIMÈDIA,TERRASSA,UPC,U. PÚBL. CA,40,6.360 ,17,6.082,5.000,5.000,5.000,EA,0,0,0,0,1,2,2,2,2,1,0,0,0,0,0,2,0,0,0,2,2,0,1,2,1,0,0
31122,DISSENY ANIMACIÓ I ART DIGITAL,TERRASSA,UPC,U. PÚBL. CA,40,6.360 ,17,9.360,5.000,5.000,5.000,AH,0,0,0,0,2,2,2,2,2,1,0,0,0,0,2,2,0,0,0,1,1,0,1,2,0,0,0
31123,ENGINYERIA DE SATÈL·LITS,CASTELLDEFELS,UPC,U. PÚBL.,40,NAN,21,10.830,5.000,5.000,5.000,EA,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
31124,ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS / ENG. MECÀNICA (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31124,ENG. MECÀNICA / ENG. ELECTRÒNICA INDUSTRIAL I AUTOMÀTICA / ENG. ELÈCTRICA I SISTEMES FERROVIARIS (AGRUPACIÓ),VILANOVA I LA GELTRÚ,UPC,U. PÚBL.,200,NAN,21,7.204,5.000,5.000,5.000,EA,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0
31125,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SEMIPRESENCIAL)",BARCELONA,UPC,U. PÚBL. CA,35,6.600 ,17,5.000,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
31126,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@)",BARCELONA,UPC,U. PÚBL. CA,70,7.200 ,17,5.758,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
31127,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SEMIPRESENCIAL)",TERRASSA,UPC,U. PÚBL. CA,35,6.600 ,17,5.000,5.000,5.000,5.333,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
31128,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA)",TERRASSA,UPC,U. PÚBL. CA,70,7.200 ,17,5.000,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
31129,"EMPRESA INNOVACIÓ I TECNOLOGIA / MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SIMULTANEÏTAT)",BARCELONA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31129,"EMPRESA INNOVACIÓ I TECNOLOGIA / MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SIMULTANEÏTAT)",BARCELONA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31129,"MÀRQUETING INNOVACIÓ I TECNOLOGIA / EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SIMULTANEÏTAT)",BARCELONA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31129,"MÀRQUETING INNOVACIÓ I TECNOLOGIA / EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SIMULTANEÏTAT)",BARCELONA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31130,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" / MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SIMULTANEÏTAT)",TERRASSA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31130,"EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" / MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SIMULTANEÏTAT)",TERRASSA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31130,"MÀRQUETING INNOVACIÓ I TECNOLOGIA / EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SIMULTANEÏTAT)",TERRASSA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31130,"MÀRQUETING INNOVACIÓ I TECNOLOGIA / EMPRESA INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SIMULTANEÏTAT)",TERRASSA,UPC,U. PÚBL. CA,35,7.200 ,04-17,5.000,5.000,5.000,5.000,CSJ,2,2,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,0
31131,"MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@) (SEMIPRESENCIAL)",BARCELONA,UPC,U. PÚBL. CA,35,6.600 ,17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31132,"MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS 22@)",BARCELONA,UPC,U. PÚBL. CA,35,7.200 ,17,6.570,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31133,"MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA) (SEMIPRESENCIAL)",TERRASSA,UPC,U. PÚBL. CA,35,6.600 ,17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
31134,"MÀRQUETING INNOVACIÓ I TECNOLOGIA ""EUNCET"" (CAMPUS TERRASSA)",TERRASSA,UPC,U. PÚBL. CA,35,7.200 ,17,5.000,5.000,5.000,5.000,CSJ,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0
41001,BIOLOGIA HUMANA,BARCELONA,UPF,U. PÚBL.,65,NAN,21,11.823,5.000,7.000,5.000,CS,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
41002,COMUNICACIÓ AUDIOVISUAL,BARCELONA,UPF,U. PÚBL.,80,NAN,21,11.614,7.813,6.850,5.000,CSJ,2,2,0,0,1,1,2,0,1,0,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
41003,HUMANITATS,BARCELONA,UPF,U. PÚBL.,170,NAN,21,5.000,5.000,5.000,5.000,AH,2,2,0,0,2,0,1,0,2,1,2,0,1,2,2,2,2,2,2,0,0,0,0,1,0,2,2
41004,PUBLICITAT I RELACIONS PÚBLIQUES,BARCELONA,UPF,U. PÚBL.,80,NAN,21,11.848,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,2,0,1,2,1,0,0,2,2,2,2,2,0,2,2,0,0,2,0,0,2
41006,TRADUCCIÓ I INTERPRETACIÓ - ANGLÈS,BARCELONA,UPF,U. PÚBL.,85,NAN,01-21,5.000,5.000,5.000,5.000,AH,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,1,0,2,2
41008,ADMINISTRACIÓ I DIRECCIÓ D'EMPRESES,BARCELONA,UPF,U. PÚBL.,170,NAN,21,11.316,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41009,CIÈNCIES EMPRESARIALS - MANAGEMENT,BARCELONA,UPF,U. PÚBL.,110,NAN,21,11.580,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41010,CIÈNCIES POLÍTIQUES I DE L'ADMINISTRACIÓ,BARCELONA,UPF,U. PÚBL.,140,NAN,21,8.360,5.000,5.000,5.000,CSJ,0,0,0,0,0,0,0,0,1,2,2,0,0,2,2,0,0,0,0,2,2,0,0,0,0,2,0
41011,CRIMINOLOGIA I POLÍTIQUES PÚBLIQUES DE PREVENCIÓ,BARCELONA,UPF,U. PÚBL.,60,NAN,21,9.356,5.000,5.000,5.000,CSJ,0,0,0,2,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0
41013,DRET,BARCELONA,UPF,U. PÚBL.,260,NAN,21,11.103,5.000,7.130,5.000,CSJ,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2,0
41014,ECONOMIA,BARCELONA,UPF,U. PÚBL.,170,NAN,21,10.722,5.000,5.000,5.000,CSJ,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,2,2,2,0,0,0,2,0
41018,ENGINYERIA EN SISTEMES AUDIOVISUALS,BARCELONA,UPF,U. PÚBL.,55,NAN,21,8.036,5.000,5.000,5.000,EA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0
